id,title,overview,genres,poster_url
2731,Indochine,"Set in colonial French Indochina during the 1930s to 1950s, this is the story of Éliane Devries, a French plantation owner, and of her adopted Vietnamese daughter, Camille, set against the backdrop of the rising Vietnamese nationalist movement.","Drama, Romance",https://image.tmdb.org/t/p/w500/sAemRfr6mOSwtQ76e4yUQVImo8B.jpg
831410,Bring It On: Cheer Or Die,"When a cheer squad practices their routines on Halloween weekend in an abandoned school, they are picked off one by one by an unknown killer.","Thriller, Horror, Comedy, TV Movie",https://image.tmdb.org/t/p/w500/nw3dM0QsneYjBio0ggFpnVkuVvm.jpg
1069945,Manjummel Boys,"Manjummel Boys, based on a real story, is about a bunch of friends who set out on a trip to Kodaikanal and the events that occur there.","Adventure, Thriller, Drama",https://image.tmdb.org/t/p/w500/bswrtewwthpsh6nABiqKevU4UBI.jpg
586791,Little Fish,A couple fights to hold their relationship together as a memory loss virus spreads and threatens to erase the history of their love and courtship.,"Romance, Science Fiction, Drama",https://image.tmdb.org/t/p/w500/8AYQ7vyUI2HVLEKH7niFvJ1AdZp.jpg
332,Inspector Gadget,"John Brown is a bumbling but well-intentioned security guard who is badly injured in an explosion planned by an evil mastermind. He is taken to a laboratory, where Brenda, a leading robotics surgeon, replaces his damaged limbs with state-of-the-art gadgets and tools. Named ""Inspector Gadget"" by the press, John -- along with his niece, Penny, and her trusty dog, Brain -- uses his new powers to discover who was behind the explosion.","Action, Adventure, Comedy, Family",https://image.tmdb.org/t/p/w500/dDcsv1Lql5aM6H4JYfDHjBAXKgT.jpg
10990,Mulholland Falls,"In 1950s Los Angeles, a special crime squad of the LAPD investigates the murder of a young woman.","Drama, Mystery, Thriller, Crime",https://image.tmdb.org/t/p/w500/tT5rYDXloX5ZxISr8HdlRC9TBcP.jpg
13204,Hellboy Animated: Blood and Iron,"When Hellboy, Liz Sherman, and Abe Sapien are assigned to investigate the ghost-infested mansion of a publicity-hound billionaire, they uncover a plot to resurrect a beautiful yet monstrous vampire from Professor Bruttenholm’s past. But before they can stop her bloodbath, Hellboy will have to battle harpies, hellhounds, a giant werewolf, and even the ferocious goddess Hecate herself.","Animation, Fantasy, Horror, Action, Thriller, Science Fiction, TV Movie",https://image.tmdb.org/t/p/w500/itj3KXrYL6iSa7eBDLYIVWZuZtW.jpg
786705,Confessions of an Invisible Girl,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.","Comedy, Drama",https://image.tmdb.org/t/p/w500/fRxz9cKaCOF5noUBvoA6cebOdUE.jpg
37100,Sailor Moon R: The Movie - The Promise of the Rose,"While enjoying the flower gardens, Sailor Moon and friends encounter an old childhood friend of Mamoru's: an alien! He's come back to give Mamoru a special flower but doesn't like Usagi and the rest of the planet's inhabitants. Sailor Moon must defend the earth from the evil Kisenian Flower he's brought back... before the evil vines and blossoms overrun the planet!","Animation, Romance, Action, Fantasy",https://image.tmdb.org/t/p/w500/sOsEDVFv2dJ8sI77XzQ2SeqRObZ.jpg
814757,Empire of Light,"The duty manager of a seaside cinema, who is struggling with her mental health, forms a relationship with a new employee on the south coast of England in the 1980s.","Drama, Romance",https://image.tmdb.org/t/p/w500/h84SnIQF91Gz2Fv1OpMJ3245t4i.jpg
1012801,Barbie: Mermaid Power,"Join Barbie “Brooklyn” Roberts, Barbie “Malibu” Roberts, and her sisters Skipper, Stacie, and Chelsea on an underwater adventure as they transform into mermaids to help save the world of Pacifica! In Barbie Mermaid Power™, Barbie and Barbie are summoned by Isla (from Dolphin Magic) to compete to be the underwater Power Keeper in a series of challenges designed to find their inner powers. Through these competitions, they discover whether they are mermaids of Earth, Air, Water, or Fire, all while making new animal and mermaid friends. In this fish-tale of friendship, adventure, and bravery, Barbie, Barbie, and family experience first-hand what it’s like to balance the worlds above and below the sea and learn a lesson in finding their inner powers along the way.","Animation, Family",https://image.tmdb.org/t/p/w500/8qb8cLDBAWdahrtixN2mQdI6e52.jpg
1819,"You, Me and Dupree","After standing in as best man for his longtime friend Carl Petersen, Randy Dupree loses his job, becomes a barfly and attaches himself to the newlywed couple almost permanently -- as their houseguest. But the longer Dupree camps out on their couch, the closer he gets to Carl's bride, Molly, leaving the frustrated groom wondering when his pal will be moving out.","Comedy, Romance",https://image.tmdb.org/t/p/w500/rtqbg1CKR4dFdmHxmsiM3u9n71I.jpg
19124,Blind Fury,"A blind Vietnam vet, trained as a swordfighter, comes to America and helps to rescue the son of a fellow soldier.","Action, Thriller",https://image.tmdb.org/t/p/w500/ufbA7v7b2xt85Cf1tocr69cwuCO.jpg
80585,Rock of Ages,"A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.","Comedy, Drama, Romance, Music",https://image.tmdb.org/t/p/w500/oVeE2QTUb14jPU2lYEGPE3s8T9j.jpg
9623,The Juror,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.","Thriller, Crime, Drama",https://image.tmdb.org/t/p/w500/31mRYhJvaknQx8PQnR2UV7YCkLT.jpg
62206,30 Minutes or Less,"Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and advise him that he has mere hours to rob a bank or else...","Action, Adventure, Comedy",https://image.tmdb.org/t/p/w500/pfsNMZcA9aAzvEqdOnq40KwEl7h.jpg
11121,Tess,"A strong-willed peasant girl is sent by her father to the estate of some local aristocrats to capitalize on a rumor that their families are from the same line, but is left traumatised from her experiences.","Drama, Romance",https://image.tmdb.org/t/p/w500/xejUFnoAVxzvU95o2jlzG2USmY.jpg
15239,The Toxic Avenger,"A gang of thugs devise a cruel hoax that goes horribly wrong as Melvin, a nerdy emaciated janitor at the local health club, is cast through a third story window into a vat of hazardous toxic waste.","Comedy, Horror, Science Fiction, Action",https://image.tmdb.org/t/p/w500/so0CGT1fZe2SlVdYXCewghxUgoj.jpg
12764,Missing in Action 2: The Beginning,"Prequel to the first Missing In Action, set in the early 1980s it shows the capture of Colonel Braddock during the Vietnam war in the 1970s, and his captivity with other American POWs in a brutal prison camp, and his plans to escape.","Action, War",https://image.tmdb.org/t/p/w500/1Cfao3ZS1o4mhKVWyaSwsVdsbCF.jpg
340270,The Healer,The film follows a man with an unwanted gift for healing who meets a teenager with cancer who helps him to find himself.,"Family, Drama, Comedy",https://image.tmdb.org/t/p/w500/mwBsg7cFE7GwDPKP4Pv26w2Txmp.jpg
2487,Lady Snowblood,Yuki's family is nearly wiped out before she is born due to the machinations of a band of criminals. These criminals kidnap and brutalize her mother but leave her alive. Later her mother ends up in prison with only revenge to keep her alive. She creates an instrument for this revenge by purposefully getting pregnant. Yuki never knows the love of a family but only killing and revenge.,"Action, Crime, Drama",https://image.tmdb.org/t/p/w500/wkcbaqCoYEXDUnSQ6NTnB2C7H05.jpg
212167,Patema Inverted,"In an underground world where tunnels extend everywhere, even though they live in dark and confined spaces, people wear protective clothes and lead quiet and enjoyable lives. Patema, a princess in her underground village, loves to explore the tunnels. Her favorite place is a ""danger zone"" that her village prohibits people from entering. Even though she's scolded, Patema's curiosity can't be held back. No one ever explained what the supposed danger was. On her usual trip to the ""danger zone,"" Patema faces unexpected events. When hidden secrets come to light, the story begins to unfold.","Animation, Science Fiction, Adventure, Drama",https://image.tmdb.org/t/p/w500/1ZpDVSY15o0TWVj7qbvFf5BU8jE.jpg
434119,Confidential Assignment,"When a crime organization from North Korea crosses borders and enters South Korean soil, a South Korean detective must cooperate with a North Korean detective to investigate their whereabouts.","Action, Drama",https://image.tmdb.org/t/p/w500/gw1iBP09ZaxUgHlvmPpC4Y7dgq6.jpg
426814,The Domestics,A young husband and wife must fight to return home in a post-apocalyptic mid-western landscape ravaged by gangs.,"Thriller, Horror",https://image.tmdb.org/t/p/w500/j64I3u1wwgPct3stvvKU2ikl14w.jpg
7007,Rising Sun,"When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Connor and Web Smith are called in to investigate. Although Connor has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well.","Action, Drama, Thriller",https://image.tmdb.org/t/p/w500/jVWEeZ383peKxwE284AdyHqq6GH.jpg
4012,The Believer,"A hardcore US racist skinhead who, because of his intelligence, leads a gang dedicated to fighting the enemy: the supposed American-Jewish conspiracy for domination. However, he's hiding a secret: he's Jewish-born, a brilliant scholar whose questioning of the tenets of his faith has left him angry and confused, turning against those who he thinks have a tragic history of their own making.",Drama,https://image.tmdb.org/t/p/w500/6hw5RXCVgqKtY6xmHsEWRjJXljM.jpg
13665,Arthur,Arthur is a 30-year-old child who will inherit $750 million if he complies with his family's demands and marries the woman of their choosing.,"Comedy, Drama, Romance",https://image.tmdb.org/t/p/w500/m8yOFRDVZPxtsr4D2hVdzls6q6t.jpg
157370,Kill Your Darlings,"A murder in 1944 draws together the great poets of the beat generation: Allen Ginsberg, Jack Kerouac and William Burroughs.","Drama, Romance, Thriller",https://image.tmdb.org/t/p/w500/wYM8VUTh0y6ugSmza1c2MJWCMfO.jpg
24102,The Land Before Time VII: The Stone of Cold Fire,"Littlefoot and his pals set off in search of a ""stone of cold fire"" that fell from the night sky. Since he's the only one who has seen it though, nobody really believes him. Petrie's uncle Pterano offers support only because he thinks the stone has secret powers and wants it for himself but conceals this from the rest. The young dinos must figure out the truth, before Pterano gets the power.","Adventure, Animation, Drama, Family",https://image.tmdb.org/t/p/w500/waUASz6cHXXDVIUomIIwqsGGjzM.jpg
665488,Divorce Club,"After 5 years of marriage, Ben is still madly in love. Until the day he discovers in public that his wife is cheating on him: humiliated and dumped in the process.",Comedy,https://image.tmdb.org/t/p/w500/5gsPMCGjvWhjCFUThDPklmXMaBg.jpg
289732,Zombie Fight Club,"It's the end of the century at a corner of the city in a building riddled with crime - Everyone in the building has turned into zombies. After Jenny's boyfriend is killed in a zombie attack, she faces the challenge of surviving in the face of adversity. In order to stay alive, she struggles with Andy to flee danger.","Action, Horror",https://image.tmdb.org/t/p/w500/hqD6UzK5xemT1BwX70oe790IAWZ.jpg
647581,Heart of Champions,"During their last year at an Ivy League college in 1999, a group of friends and crew teammates' lives are changed forever when an army vet takes over as coach of their dysfunctional rowing team.",Drama,https://image.tmdb.org/t/p/w500/yhBhe8DjdFspNjMOyrqD8i9Gy60.jpg
662844,Angels Fallen,"After the tragic loss of his wife battling the forces of darkness, Gabriel is persuaded to rejoin his former team of demon hunters traveling from relatively obscurity in America to the deep unknown regions of Europe. He is joined by his estranged best friend Michael who harbors a dark secret, the mystical Hannah whose visions predict the future, and a motley crew of demon slayers. After losing part of his team Gabriel must confront his tragic past and decide who really is friend or foe.","Horror, Fantasy, Action",https://image.tmdb.org/t/p/w500/9mVHxdtlmTZUpgps2cvPqVeJEtb.jpg
32740,Krrish,"In Singapore, Krishna is forced by circumstances to use his superpowers and become a masked superhero named Krrish, before getting drawn towards his lost legacy.","Action, Science Fiction",https://image.tmdb.org/t/p/w500/Apd4UKesyTmpDutEjNVHP45kvBi.jpg
13550,The Changeling,"After a tragic event happens, composer John Russell moves to Seattle to try to overcome it and build a new and peaceful life in a lonely big house that has been uninhabited for many years. But, soon after, the obscure history of such an old mansion and his own past begin to haunt him.",Horror,https://image.tmdb.org/t/p/w500/z4nTYj3JZ5jWAhDgrmEhW2GRAzb.jpg
11966,Short Circuit 2,"Robot Johnny 5 moves to the city to help his friend Ben Jahrvi with his toy manufacturing enterprise, only to be manipulated by criminals who want to use him for their own nefarious purposes.","Comedy, Family, Science Fiction, Drama",https://image.tmdb.org/t/p/w500/648hPsOYVZCI44e4jZgvMUfBtTY.jpg
633374,Remember,"Pil-ju, an Alzheimer's patient in his 80s, who lost all his family during the Japanese colonial era, and devotes his lifelong revenge before his memories disappear, and a young man in his 20s who helps him.","Thriller, Action, Drama",https://image.tmdb.org/t/p/w500/8y9mhh3PqGPXbZVhX7Mc25OJpHP.jpg
46315,Valerie and Her Week of Wonders,"Valerie, a Czechoslovakian teenager living with her grandmother, is blossoming into womanhood, but that transformation proves secondary to the effects she experiences when she puts on a pair of magic earrings. Now seeing the world around her in a different light, Valerie must endure her sexual awakening while attempting to discern reality from fantasy as she encounters lecherous priest Gracian, a vampire-like stranger and otherworldly carnival folk.","Fantasy, Adventure, Drama",https://image.tmdb.org/t/p/w500/uqqK8kJ4aZJK9146VPK6SWY01ql.jpg
77987,Only God Forgives,"Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Crystal to find and kill the individual responsible for his brother's recent death.","Drama, Thriller, Crime",https://image.tmdb.org/t/p/w500/kWjjFSng1JttmDRwDROoGcIArEh.jpg
22500,Gandahar,"On the planet Gandahar where peace reigns and poverty is unknown, this utopian lifestyle is upset by reports of people at the outlying frontiers being turned to stone. Sylvain is sent to investigate this mysterious threat.","Animation, Science Fiction, Fantasy, Adventure",https://image.tmdb.org/t/p/w500/lDM8fxNsu8oYRmM66kZrLQnPNyw.jpg
175774,Ruby Red,"On her 16th birthday, Gwendolyn Shepherd finds out that instead of her cousin, she has inherited a rare gene that allows her to travel through time.","Fantasy, Drama, Romance",https://image.tmdb.org/t/p/w500/lCfUO2be7jlskyTXRnf1bQtdIes.jpg
369698,Viking,"The early Middle Ages. A time of heavy swords and dark blood law. The ruling clan is in discord. The guilt for the accidental death of the brother has fallen on the Grand Duke. According to the law, revenge must be taken by the younger brother, a bastard. For the refusal to kill, he has to pay with eve- rything he had, because “for peace you need more swords than for a war”...","History, Action, Drama",https://image.tmdb.org/t/p/w500/xxl0YHkYHHCetgnG2fgezUaQiHc.jpg
245,About a Boy,"Will Freeman is a good-looking, smooth-talking bachelor whose primary goal in life is avoiding any kind of responsibility. But when he invents an imaginary son in order to meet attractive single moms, Will gets a hilarious lesson about life from a bright, but hopelessly geeky 12-year-old named Marcus. Now, as Will struggles to teach Marcus the art of being cool, Marcus teaches Will that you're never too old to grow up.","Drama, Comedy, Romance",https://image.tmdb.org/t/p/w500/optezspqJjHI9WyC8brY96zbcdt.jpg
46169,Twitches Too,"Reunited witch twins Camryn and Alex adjust to their new life as supernatural beings while at the same time trying to maintain a normal existence in this sequel to the magical Disney Channel original movie Twitches. But they soon find themselves going head to head with the forces of darkness that threaten to destroy their world. Luckily, their birth mother, the powerful Miranda, is on hand to help out.","Drama, Family, Fantasy, TV Movie",https://image.tmdb.org/t/p/w500/70aurzbqFMuJnwhIVW2aXeyzBAp.jpg
10641,Autumn in New York,"Will Keane, a Manhattan restaurateur, is content with his playboy lifestyle until he meets Charlotte Fielding, a free-spirited young woman. Together the pair pursue a passionate affair that forces them both to reevaluate what they want out of life, even as fate threatens to steal away their future.","Drama, Romance",https://image.tmdb.org/t/p/w500/avtPZ5vGvFugnY0NK8d3Przx6P7.jpg
373569,Snatched,"When her boyfriend dumps Emily, a spontaneous woman in her 30s, she persuades her ultra-cautious mom to accompany her on a vacation to Ecuador. When these two very different women are trapped on this wild journey, their bond as mother and daughter is tested and strengthened while they attempt to navigate the jungle and escape.","Action, Comedy",https://image.tmdb.org/t/p/w500/gsleO1KultziWltEAngAEZkxQhf.jpg
20334,The Shop Around the Corner,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.","Comedy, Drama, Romance",https://image.tmdb.org/t/p/w500/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg
297160,XX,This all-female horror anthology features four dark tales from four fiercely talented women.,Horror,https://image.tmdb.org/t/p/w500/drcIFTEIBnWI4G3OQt6rXOI8hf4.jpg
10643,Godzilla 2000: Millennium,An independent group of researchers called the Godzilla Prediction Network (GPN) actively track Godzilla as he makes landfall in Nemuro.  Matters are further complicated when a giant meteor is discovered in the Ibaragi Prefecture. The mysterious rock begins to levitate as it's true intentions for the world and Godzilla are revealed.,"Action, Adventure, Science Fiction",https://image.tmdb.org/t/p/w500/8zTfwYxFhSlqjtltkkhpsK6Eg2m.jpg
343,Harold and Maude,The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.,"Comedy, Drama, Romance",https://image.tmdb.org/t/p/w500/t7qEuGwDjcYu8ajaKZ68DeDnOxw.jpg
14392,The Warlords,The civil war in China has ruined many lives including General Pang's. A wounded General Pang is saved by a beautiful young woman along with two other men. Together they vow to eradicate the rebels.,"Action, Drama, History",https://image.tmdb.org/t/p/w500/9sAWyaASakMW9f3LSXK8Br3RCED.jpg
12496,The Twilight Samurai,"Seibei Iguchi leads a difficult life as a low ranking samurai at the turn of the nineteenth century. A widower with a meager income, Seibei struggles to take care of his two daughters and senile mother. New prospects seem to open up when the beautiful Tomoe, a childhood friend, comes back into he and his daughters' life, but as the Japanese feudal system unravels, Seibei is still bound by the code of honor of the samurai and by his own sense of social precedence. How can he find a way to do what is best for those he loves?","Drama, Romance",https://image.tmdb.org/t/p/w500/bB2M8UF8wc9flfGWkcgkTTf8Mzr.jpg
433247,First They Killed My Father,A 5-year-old girl embarks on a harrowing quest for survival amid the sudden rise and terrifying reign of the Khmer Rouge in Cambodia.,"War, Drama, History",https://image.tmdb.org/t/p/w500/5370jxJfZQY8TUZiiGkpNgvRwU9.jpg
561717,The Perfect Find,"After a high-profile firing, everything is at stake for 40-year-old Jenna: her career, her ticking biological clock, and her bank account. Her fashion career comeback hits a snag when she falls for a charming, much younger coworker — who happens to be her boss’s son. As sparks fly, Jenna must decide if she’ll risk it all on a secret romance with the one person who could destroy her comeback.","Romance, Comedy",https://image.tmdb.org/t/p/w500/fZXturIugHYCl7T6oLeMj1AWm7p.jpg
573164,An Egg Rescue,Toto and his friends must rescue his egg children after they're taken away for a gourmet food event in Africa.,"Animation, Comedy, Adventure, Family",https://image.tmdb.org/t/p/w500/7he8glf7j41d3amgf4Nbpt3HVq1.jpg
487680,The Kitchen,"The mobster husbands of three 1978 Hell's Kitchen housewives are sent to prison by the FBI. Left with little but a sharp ax to grind, the ladies take the Irish mafia's matters into their own hands — proving unexpectedly adept at everything from running the rackets to taking out the competition… literally.","Action, Crime, Drama",https://image.tmdb.org/t/p/w500/l3smhHvnczXg8E2WzysRVKIXSYJ.jpg
21435,French Fried Vacations 3: Friends Forever,"After the Club Med and skiing, what happened to the Bronzés 27 years later? Early response: the same, and worse.",Comedy,https://image.tmdb.org/t/p/w500/9g7z9WG6MS3Q8cYfxTTBC4Ckm9A.jpg
1833,Rent,"This rock opera tells the story of one year in the life of a group of bohemians struggling in late 1980s East Village, New York, USA. The film centers around Mark and Roger, two roommates. While a  tragedy has made Roger numb to new experiences, Mark begins capturing their world through his attempts to make a personal movie. In the year that follows, they and their friends deal with love, loss, and working together.","Drama, Romance",https://image.tmdb.org/t/p/w500/fomBrfOHWxlaVcjPk4yCQgIwAnh.jpg
424619,The Magic Tuche,"After a groundbreaking presidential election, Jeff Tuche becomes the new President of France and moves in the Elysee with his family to govern the country.",Comedy,https://image.tmdb.org/t/p/w500/99SuHd12RS16gToStNx9IN6bEXF.jpg
16410,Hobson's Choice,"Henry Hobson owns and tyrannically runs a successful Victorian boot maker’s shop in Salford, England. A stingy widower with a weakness for overindulging in the local Moonraker Public House, he exploits his three daughters as cheap labour. When he declares that there will be ‘no marriages’ to avoid the expense of marriage settlements at £500 each, his eldest daughter Maggie rebels.","Comedy, Drama",https://image.tmdb.org/t/p/w500/kbP7EgoiOw2bIypai50JWRsqP7p.jpg
184341,Hands of Stone,The legendary Roberto Duran and his equally legendary trainer Ray Arcel change each other's lives.,Drama,https://image.tmdb.org/t/p/w500/rpAYkkc7ltnxnMXOZLPuI9A6cuB.jpg
928123,The Battle at Lake Changjin II: Water Gate Bridge,"In the follow-up to ""The Battle At Lake Changjin"", brothers Wu Qianli and Wu Wanli undertake a new task for the People's Volunteer Army, defending a bridge part of the American troops' escape route from the advancing Chinese.","War, History, Action, Drama",https://image.tmdb.org/t/p/w500/4W58wirZhbzcw2lNzRS2ErKnOGS.jpg
514619,Nobody's Fool,"After serving five years in prison, wild child Tanya looks to her buttoned-up, by-the-book sister Danica to help her get back on her feet. The feisty ex-con becomes suspicious and concerned when Danica tells her that she's in a long-distance, online relationship with a mysterious man she's never seen. As the polar opposites start to collide, Tanya soon discovers that her sibling's picture-perfect life may not be what it seems.","Comedy, Romance",https://image.tmdb.org/t/p/w500/2VTHRTwLlnFDlNUxc8MEeFwCQTm.jpg
31646,Piranha II: The Spawning,"A scuba diving instructor, her biochemist boyfriend, and her police chief ex-husband try to link a series of bizarre deaths to a mutant strain of piranha fish whose lair is a sunken freighter ship off a Caribbean island resort.",Horror,https://image.tmdb.org/t/p/w500/gOPhCh4Ko5crlsyQewPsq1sYLiA.jpg
37702,Forbidden City Cop,"An imperial agent gets ridiculed for his various inventions, until his supportive wife encourages him to attend a conference, which's actually a trap to kill all the doctors serving the emperor, where his crazy inventions come in handy.","Action, Adventure, Comedy",https://image.tmdb.org/t/p/w500/bywu9M03JAowpRqWYB43lINsfo5.jpg
45002,Chamatkar,"When Sunder loses everything, he seeks refuge in a graveyard, where he befriends a ghost.","Romance, Comedy",https://image.tmdb.org/t/p/w500/tJlGNBkE0DNQ9iLkHMY2gsCOza3.jpg
13092,How to Lose Friends & Alienate People,"Sidney Young is a down-on-his-luck journalist. Thanks to a stint involving a pig and a glitzy awards ceremony, Sidney turns his fortunes around, attracting the attention of Clayton Harding, editor of New York-based glossy magazine 'Sharps', and landing the holy grail of journalism jobs. The Brit jets off to the Big Apple and moves from one blunder to the next.","Comedy, Romance, Drama",https://image.tmdb.org/t/p/w500/8Xd1mO861aK2OirTbxZrODNhihW.jpg
357407,Genocidal Organ,"The war on terror exploded, literally, the day Sarajevo was destroyed by a homemade nuclear device. The leading democracies transformed into total surveillance states, and the developing world has drowned under a wave of genocides. The mysterious American John Paul seems to be behind the collapse of the world system, and it's up to intelligence agent Clavis Shepherd to track John Paul across the wreckage of civilizations and to find the true heart of darkness—a genocidal organ.","Thriller, Science Fiction, Animation, Action, War",https://image.tmdb.org/t/p/w500/aL5mNV5UgUoQ00qsC6dvwgQcIbA.jpg
316873,Detective Conan: Sunflowers of Inferno,"Conan tries to track down Kaito Kid, who supposedly steals a replica of one of Van Gogh's Sunflowers paintings during an auction.","Animation, Crime, Adventure, Mystery",https://image.tmdb.org/t/p/w500/phTv5vD6nLCLrtUKWRHMBJGU7Bi.jpg
31216,I Can't Think Straight,"Tala, a London-based Palestinian, is preparing for her elaborate Middle Eastern wedding when she meets Leyla, a young British Indian woman who is dating her best friend. Spirited Christian Tala and shy Muslim Leyla could not be more different from each other, but the attraction is immediate and goes deeper than friendship. But Tala is not ready to accept the implications of the choice her heart has made for her and escapes back to Jordan, while Leyla tries to move on with her new-found life, to the shock of her tradition-loving parents. As Tala's wedding day approaches, simmering tensions come to boiling point and the pressure mounts for Tala to be true to herself.","Drama, Romance",https://image.tmdb.org/t/p/w500/cC33ZIJnoeC8J8C7fDoXpCXkyA3.jpg
601470,The Eyes of Tammy Faye,"From the 1960s to the 1980s, evangelist Jim Baker and his ambitious wife, Tammy Faye, rose from humble beginnings to build an empire based on big-time evangelical Christianity--only for the couple to fall from grace because of some all-too-human sins.","Drama, History",https://image.tmdb.org/t/p/w500/h09nsvxZH72zx2U8gS8vrg47aRk.jpg
900,Bringing Up Baby,"David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby.","Comedy, Romance",https://image.tmdb.org/t/p/w500/vTNNOtemaYmtx3k2NpsLMRJKEwZ.jpg
32068,The Scalphunters,"Forced to trade his valuable furs for a well-educated escaped slave, a rugged trapper vows to recover the pelts from the Indians and later the renegades that killed them.","Comedy, Western",https://image.tmdb.org/t/p/w500/m82aMr1Pcqt5t0cpSCwq5REdajY.jpg
188166,Blue Ruin,"When the quiet life of a beach bum is upended by dreadful news, he sets off for his childhood home to carry out an act of vengeance. However, he proves an inept assassin and finds himself in a brutal fight to protect his estranged family.","Crime, Thriller",https://image.tmdb.org/t/p/w500/q0itEsso2drJXqH9kfdidxIT5dF.jpg
18818,Lady Snowblood 2: Love Song of Vengeance,Lady Snowblood is caught by the police and sentenced to death for her crimes. As she is sent to the gallows she is rescued by the secret police who offer her a deal to assassinate some revolutionaries.,"Action, Drama, Thriller",https://image.tmdb.org/t/p/w500/jmORZTEqJuTIJ28XAF3jnQUnUyT.jpg
494656,The Legend of the Black Charro,"After releasing the Chupacabras, Leo San Juan decides that it is time to return together with his brother Nando to his grandmother's house. Halfway down the road, Charro Negro manages to confuse Leo and because of him, an innocent girl is dragged into the underworld. Leo is forced to repair the damage. Your friends will come to try to help you and get out of there as soon as possible. But it is no coincidence that the Charro has chosen to involve Leo, his intentions go beyond getting a new soul.","Animation, Fantasy, Action, Family, Horror",https://image.tmdb.org/t/p/w500/fDLJ5vIeRL68cIHlob11w2pBzH0.jpg
987750,Inspector Sun and the Curse of the Black Widow,"After being put on indefinite leave by his chief of police uncle, the highly intelligent and arrogant huntsman spider Inspector Sun boards a San Francisco bound seaplane. Joined by an intrepid young fan, Sun is pulled into a murder case where the turnout could affect both the insect and human worlds.","Animation, Family, Comedy, Mystery",https://image.tmdb.org/t/p/w500/zUYleUhOpEew8wdcusS0eGytZ6T.jpg
741011,My First Summer,"Isolated on a remote property, 16-year-old Claudia finds her world transformed when a spirited girl named Grace wanders into her garden.","Drama, Romance",https://image.tmdb.org/t/p/w500/7GBMVO09clB7HUgfqbjZmOVAPOi.jpg
187022,A Touch of Sin,Four independent stories set in modern China about random acts of violence.,"Drama, Crime, Action",https://image.tmdb.org/t/p/w500/6I6XVBrUYBWPDPMdk647VvTSNqx.jpg
135812,Dracula 3D,"When Englishman Jonathan Harker visits the exotic castle of Count Dracula, he is entranced by the mysterious aristocrat. But upon learning that the count has sinister designs on his wife, Mina, Harker seeks help from vampire slayer Van Helsing.",Horror,https://image.tmdb.org/t/p/w500/n1EsoM2cotsQRmvNnQJlOeC1jNe.jpg
618851,Pretty Guardian Sailor Moon Eternal the Movie Part 1,"After a total solar eclipse, a dark circus troupe appears, Mamoru is stricken with a mysterious malady and bad things start happening across the city.  Sequel to the Sailor Moon Crystal TV series.","Animation, Action, Fantasy",https://image.tmdb.org/t/p/w500/dJaGPwYJh3c6EXNX8JlHBYQH0Ij.jpg
57157,Young Adult,"A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family.","Comedy, Drama",https://image.tmdb.org/t/p/w500/4tGMz5xUs9sk8X9B28G6UalHK1d.jpg
455551,The Recall,"When five friends vacation at a remote lake house, they expect nothing less then a good time, unaware that Earth is under attack by an alien invasion and mass-abductions.","Science Fiction, Horror",https://image.tmdb.org/t/p/w500/A2sQAzHavtot2brA42pHXKgf3ww.jpg
356084,Rape Zombie: Lust of the Dead 4,"In a devastated, post-apocalyptic world, all men have turned into rape demons. The only hope for the future is to travel to the past and prevent the outbreak, the source of which still remains a mystery.",Horror,https://image.tmdb.org/t/p/w500/nNyT5q26F9lssATcU36CYALkGwm.jpg
1141202,Love Tactics 2,"Asli thinks marriage is a scam, and says so. But when her beau Kerem unexpectedly agrees, she goes to great lengths to manipulate him into proposing.","Romance, Comedy",https://image.tmdb.org/t/p/w500/ygtnnkiGfRQhhlXBurqp9DR2Zqi.jpg
2155,Reindeer Games,"After assuming his dead cellmate's identity to get with his girlfriend, an ex-con finds himself the reluctant participant in a casino heist.","Thriller, Action, Crime",https://image.tmdb.org/t/p/w500/5ZQpRgKgRIF0IgBx3kGYSNPRtvT.jpg
